[4, 6, 5, 4], 2.7946122375779;
[3, 1, 1, 0], 2.7946122375779012;
[3, 2, 4, 1], 2.8985147867592196;
[1, 4, 0, 1], 2.7946122375779043;
[3, 2, 1, 2], 2.794612237577904;
[0, 7, 2, 4], 2.898514786759221;
[6, 7, 5, 2], 2.898514786759216;
[2, 2, 6, 1], 2.7946122375778977;
[6, 0, 7, 2], 2.8985147867592156;
[4, 7, 5, 2], 2.8985147867592227;
[3, 2, 4, 0], 2.898514786759222;
[6, 7, 2, 0], 2.898514786759219;
[2, 5, 5, 4], 2.7946122375778923;
[1, 3, 4, 1], 2.7946122375779026;
[5, 7, 7, 1], 2.794612237577908;
[1, 5, 6, 0], 2.8985147867592147;
[3, 5, 0, 6], 2.8985147867592147;
[3, 4, 6, 1], 2.8985147867592125;
[4, 4, 2, 6], 2.794612237577898;
[2, 2, 2, 5], 2.4015138931003475;
[5, 3, 0, 2], 2.898514786759224;
[3, 7, 0, 6], 2.8985147867592156;
[0, 3, 7, 0], 2.794612237577907;
[0, 5, 2, 5], 2.7946122375778972;
[4, 7, 1, 0], 2.8985147867592205;
[2, 1, 6, 7], 2.898514786759219;
[6, 0, 7, 6], 2.7946122375779128;
[6, 5, 7, 3], 2.8985147867592236;
[1, 5, 0, 1], 2.794612237577896;
[4, 3, 0, 2], 2.898514786759222;
[0, 7, 1, 4], 2.8985147867592187;
[7, 7, 4, 4], 2.5534043552155206;
[1, 1, 2, 0], 2.794612237577898;
[1, 5, 4, 7], 2.8985147867592196;
[5, 6, 5, 1], 2.7946122375779097;
[1, 5, 4, 5], 2.7946122375779;
[5, 1, 4, 7], 2.8985147867592183;
[6, 3, 3, 7], 2.7946122375779034;
[0, 1, 7, 4], 2.898514786759216;
[4, 5, 3, 4], 2.794612237577896;
[7, 5, 7, 0], 2.794612237577906;
[7, 0, 3, 2], 2.8985147867592196;
[0, 1, 5, 5], 2.794612237577903;
[1, 3, 3, 1], 2.5534043552155112;
[7, 6, 7, 1], 2.7946122375779017;
[0, 6, 7, 2], 2.898514786759222;
[6, 1, 1, 6], 2.5534043552155135;
[2, 1, 2, 3], 2.7946122375779057;
[3, 4, 1, 5], 2.89851478675922;
[1, 0, 4, 6], 2.898514786759216;
[6, 4, 2, 6], 2.7946122375779034;
[6, 5, 5, 1], 2.7946122375779057;
[1, 0, 1, 6], 2.794612237577899;
[5, 6, 7, 2], 2.898514786759218;
[1, 1, 7, 3], 2.794612237577902;
[6, 4, 0, 0], 2.794612237577901;
[2, 0, 1, 6], 2.8985147867592236;
[2, 1, 3, 6], 2.8985147867592205;
[3, 5, 0, 0], 2.7946122375779026;
[7, 2, 3, 5], 2.89851478675922;
[6, 2, 2, 1], 2.7946122375779043;
[2, 3, 3, 7], 2.794612237577903;
[1, 6, 0, 6], 2.7946122375779026;
[2, 7, 3, 0], 2.8985147867592147;
[0, 7, 4, 5], 2.898514786759218;
[6, 4, 6, 0], 2.7946122375778946;
[6, 2, 2, 6], 2.5534043552155135;
[2, 7, 3, 6], 2.898514786759219;
[7, 7, 5, 2], 2.7946122375779034;
[5, 2, 5, 2], 2.5534043552155126;
[0, 4, 5, 6], 2.898514786759219;
[1, 4, 0, 2], 2.8985147867592174;
[5, 2, 5, 5], 2.4015138931003466;
[0, 1, 2, 3], 2.89851478675922;
[6, 2, 3, 7], 2.898514786759219;
[3, 1, 3, 1], 2.5534043552155157;
[4, 1, 0, 3], 2.8985147867592183;
[7, 3, 1, 5], 2.8985147867592227;
[1, 4, 6, 5], 2.8985147867592107;
[2, 3, 7, 4], 2.898514786759222;
[4, 0, 0, 5], 2.794612237577896;
[3, 1, 7, 5], 2.898514786759225;
[5, 0, 3, 0], 2.7946122375778946;
[1, 6, 1, 0], 2.794612237577902;
[2, 6, 6, 0], 2.7946122375778986;
[1, 6, 5, 5], 2.7946122375778994;
[7, 5, 3, 0], 2.8985147867592187;
[7, 7, 0, 6], 2.794612237577901;
[1, 6, 4, 6], 2.794612237577911;
[5, 3, 3, 3], 2.401513893100342;
[0, 1, 7, 2], 2.8985147867592214;
[5, 5, 2, 7], 2.794612237577898;
[7, 2, 3, 3], 2.794612237577899;
[3, 2, 1, 4], 2.898514786759219;
[1, 5, 7, 3], 2.8985147867592205;
[4, 6, 6, 1], 2.794612237577911;
[5, 0, 0, 1], 2.7946122375779026;
[0, 6, 4, 3], 2.8985147867592214;
[2, 2, 1, 5], 2.7946122375779017;
[2, 7, 2, 1], 2.7946122375779034;
[7, 0, 4, 7], 2.7946122375778986;
[1, 4, 4, 4], 2.4015138931003452;
[1, 3, 1, 4], 2.794612237577907;
[6, 4, 1, 7], 2.8985147867592134;
[3, 1, 5, 4], 2.898514786759221;
[4, 0, 2, 2], 2.7946122375778955;
[5, 5, 2, 4], 2.794612237577894;
[5, 0, 5, 5], 2.4015138931003475;
[3, 5, 0, 7], 2.8985147867592174;
[4, 1, 6, 5], 2.89851478675921;
[7, 6, 7, 5], 2.7946122375779043;
[5, 1, 7, 7], 2.794612237577902;
[1, 3, 0, 4], 2.8985147867592196;
[1, 5, 3, 6], 2.898514786759221;
[0, 4, 4, 2], 2.7946122375779;
[2, 7, 1, 1], 2.794612237577912;
[5, 2, 5, 3], 2.7946122375779017;
[1, 3, 0, 7], 2.8985147867592196;
[0, 3, 3, 2], 2.7946122375779003;
[3, 2, 7, 0], 2.898514786759218;
[4, 4, 5, 3], 2.794612237577904;
[2, 3, 5, 5], 2.7946122375779012;
[0, 4, 1, 7], 2.898514786759215;
[3, 3, 0, 5], 2.7946122375779017;
[2, 2, 4, 0], 2.794612237577899;
[5, 2, 6, 6], 2.794612237577905;
[7, 5, 0, 4], 2.8985147867592165;
[4, 0, 3, 3], 2.7946122375779017;
[7, 5, 4, 4], 2.7946122375779;
[1, 5, 5, 0], 2.794612237577899;
[2, 2, 6, 3], 2.794612237577899;
[1, 5, 0, 6], 2.898514786759222;
[6, 2, 3, 0], 2.89851478675922;
[6, 4, 3, 4], 2.7946122375779097;
[5, 3, 2, 4], 2.898514786759221;
[2, 5, 4, 6], 2.8985147867592205;
[3, 3, 0, 4], 2.7946122375779026;
[6, 1, 5, 7], 2.8985147867592143;
[7, 3, 2, 5], 2.8985147867592214;
[7, 0, 7, 3], 2.7946122375778946;
[6, 1, 1, 3], 2.7946122375779012;
[0, 0, 6, 1], 2.794612237577904;
[6, 4, 2, 3], 2.8985147867592125;
[3, 6, 6, 4], 2.7946122375779012;
[3, 2, 6, 4], 2.898514786759216;
[6, 2, 7, 3], 2.8985147867592196;
[4, 5, 1, 5], 2.7946122375779074;
[0, 3, 4, 3], 2.7946122375779034;
[5, 1, 5, 3], 2.794612237577902;
[7, 0, 0, 5], 2.7946122375779017;
[7, 0, 3, 7], 2.794612237577906;
[7, 6, 3, 3], 2.7946122375779;
[5, 5, 4, 1], 2.794612237577905;
[6, 7, 3, 5], 2.8985147867592187;
[6, 5, 3, 7], 2.898514786759219;
[2, 1, 1, 1], 2.4015138931003475;
[4, 2, 7, 3], 2.8985147867592187;
[7, 2, 0, 1], 2.8985147867592183;
[2, 6, 2, 4], 2.7946122375778906;
[4, 1, 1, 2], 2.7946122375779066;
[7, 2, 0, 4], 2.8985147867592196;
[0, 4, 2, 5], 2.898514786759225;
[2, 3, 3, 3], 2.401513893100345;
[6, 0, 5, 6], 2.794612237577907;
[6, 3, 1, 4], 2.898514786759218;
[6, 4, 7, 6], 2.7946122375779026;
[2, 4, 7, 2], 2.7946122375779;
[3, 0, 3, 1], 2.7946122375778972;
[4, 0, 4, 3], 2.794612237577908;
[3, 6, 7, 1], 2.8985147867592227;
[5, 4, 6, 6], 2.7946122375779083;
[5, 5, 4, 6], 2.794612237577894;
[1, 2, 7, 7], 2.794612237577901;
[2, 0, 0, 2], 2.5534043552155117;
[7, 0, 4, 4], 2.7946122375779017;
[2, 4, 5, 3], 2.8985147867592227;
[3, 2, 3, 3], 2.401513893100348;
[6, 0, 0, 3], 2.7946122375779066;
[7, 4, 6, 3], 2.898514786759218;
[6, 0, 7, 1], 2.8985147867592174;
[0, 7, 1, 1], 2.7946122375779145;
[7, 5, 0, 2], 2.898514786759221;
[1, 7, 5, 4], 2.898514786759215;
[6, 1, 7, 0], 2.898514786759218;
[5, 6, 7, 3], 2.8985147867592236;
[4, 1, 7, 2], 2.8985147867592196;
[1, 2, 4, 6], 2.898514786759217;
[5, 4, 4, 2], 2.7946122375779043;
[6, 6, 6, 3], 2.401513893100343;
[3, 3, 2, 6], 2.7946122375779026;
[7, 5, 5, 5], 2.4015138931003444;
[7, 4, 7, 0], 2.794612237577894;
[3, 7, 7, 4], 2.7946122375779003;
[5, 5, 4, 4], 2.5534043552155103;
[6, 3, 4, 2], 2.898514786759215;
[0, 5, 1, 1], 2.7946122375779052;
[7, 5, 0, 0], 2.7946122375778986;
[7, 4, 3, 0], 2.898514786759219;
[0, 6, 6, 3], 2.7946122375779012;
[4, 4, 1, 6], 2.7946122375779043;
[2, 4, 0, 5], 2.8985147867592227;
[2, 3, 4, 7], 2.8985147867592227;
[5, 6, 0, 3], 2.89851478675922;
[5, 3, 2, 7], 2.8985147867592245;
[4, 2, 4, 6], 2.794612237577897;
[2, 4, 6, 7], 2.898514786759217;
[3, 2, 1, 5], 2.898514786759223;
[1, 7, 2, 1], 2.7946122375779034;
[3, 6, 5, 5], 2.794612237577911;
[1, 1, 7, 1], 2.4015138931003457;
[2, 0, 6, 6], 2.7946122375778955;
[0, 6, 3, 7], 2.8985147867592205;
[5, 7, 0, 5], 2.7946122375779123;
[2, 4, 4, 5], 2.7946122375779003;
[2, 3, 5, 4], 2.898514786759222;
[4, 0, 5, 6], 2.8985147867592227;
[5, 3, 6, 4], 2.8985147867592165;
[0, 7, 0, 0], 2.4015138931003497;
[2, 2, 1, 4], 2.7946122375779034;
[3, 2, 3, 0], 2.794612237577906;
[4, 2, 2, 4], 2.5534043552155157;
[0, 1, 6, 3], 2.898514786759221;
[6, 3, 0, 0], 2.794612237577902;
[4, 3, 6, 3], 2.7946122375779083;
[2, 5, 0, 5], 2.794612237577898;
[3, 1, 2, 7], 2.898514786759218;
[1, 6, 5, 4], 2.8985147867592156;
[7, 3, 3, 6], 2.7946122375779074;
[1, 1, 5, 6], 2.794612237577905;
[7, 4, 2, 1], 2.8985147867592174;
[2, 2, 7, 3], 2.794612237577899;
[1, 6, 1, 2], 2.794612237577907;
[1, 2, 0, 6], 2.898514786759218;
[0, 1, 7, 0], 2.7946122375779026;
[5, 4, 0, 3], 2.8985147867592183;
[6, 6, 6, 7], 2.4015138931003484;
[6, 7, 4, 5], 2.8985147867592187;
[4, 4, 3, 4], 2.4015138931003457;
[1, 3, 4, 7], 2.8985147867592236;
[7, 2, 0, 5], 2.8985147867592223;
[3, 5, 2, 5], 2.7946122375779;
[3, 2, 7, 7], 2.7946122375779052;
[6, 2, 3, 3], 2.794612237577896;
[0, 2, 2, 7], 2.7946122375779003;
[1, 4, 7, 4], 2.7946122375779034;
[3, 7, 7, 6], 2.7946122375779034;
[5, 1, 0, 6], 2.898514786759222;
[2, 4, 6, 1], 2.8985147867592183;
[5, 1, 3, 0], 2.8985147867592227;
[7, 4, 4, 6], 2.794612237577889;
[5, 6, 2, 6], 2.7946122375779083;
[6, 7, 0, 3], 2.8985147867592156;
[2, 2, 1, 7], 2.7946122375778963;
[4, 5, 2, 0], 2.8985147867592236;
[5, 4, 2, 5], 2.7946122375778937;
[3, 6, 7, 5], 2.898514786759218;
[2, 3, 1, 1], 2.794612237577907;
[6, 6, 6, 0], 2.401513893100345;
[4, 2, 0, 4], 2.794612237577912;
[3, 6, 1, 0], 2.89851478675922;
[1, 5, 3, 3], 2.7946122375779012;
[1, 7, 6, 7], 2.7946122375778963;
[0, 7, 2, 7], 2.7946122375779017;
[1, 7, 4, 2], 2.898514786759221;
[3, 4, 2, 2], 2.794612237577896;
[7, 7, 4, 6], 2.7946122375778923;
[4, 5, 2, 7], 2.898514786759227;
[6, 5, 4, 4], 2.7946122375779043;
[7, 2, 5, 2], 2.794612237577908;
[2, 0, 7, 6], 2.8985147867592223;
[1, 4, 7, 5], 2.898514786759217;
[4, 7, 7, 1], 2.7946122375779043;
[1, 4, 1, 1], 2.4015138931003457;
[5, 5, 5, 6], 2.4015138931003466;
[4, 6, 1, 4], 2.794612237577902;
[3, 4, 5, 7], 2.8985147867592227;
[5, 4, 5, 6], 2.794612237577902;
[5, 2, 3, 2], 2.794612237577905;
[7, 3, 2, 0], 2.898514786759217;
[6, 0, 6, 4], 2.7946122375779052;
[6, 6, 3, 7], 2.794612237577909;
[5, 7, 7, 0], 2.7946122375779074;
[6, 5, 3, 4], 2.8985147867592165;
[7, 5, 2, 1], 2.8985147867592196;
[1, 7, 2, 4], 2.8985147867592183;
[2, 6, 2, 1], 2.7946122375778972;
[5, 1, 3, 3], 2.794612237577896;
[3, 4, 4, 7], 2.794612237577902;
[4, 3, 5, 5], 2.7946122375779043;
[1, 1, 5, 7], 2.7946122375779088;
[5, 0, 6, 0], 2.794612237577904;
[1, 3, 7, 5], 2.89851478675922;
[6, 6, 2, 5], 2.794612237577902;
[7, 7, 2, 0], 2.794612237577905;
[7, 0, 1, 2], 2.8985147867592214;
[6, 2, 7, 7], 2.794612237577905;
[2, 6, 6, 6], 2.4015138931003435;
[5, 4, 6, 1], 2.898514786759209;
[7, 1, 6, 5], 2.8985147867592147;
[0, 0, 3, 4], 2.7946122375779074;
[2, 0, 4, 2], 2.794612237577907;
[6, 5, 6, 6], 2.4015138931003452;
[1, 1, 6, 3], 2.794612237577903;
[6, 1, 2, 5], 2.8985147867592165;
[1, 3, 3, 0], 2.7946122375779114;
[2, 1, 7, 3], 2.8985147867592174;
[2, 6, 1, 6], 2.7946122375779034;
[3, 0, 5, 6], 2.898514786759215;
[4, 1, 6, 0], 2.8985147867592147;
[6, 3, 2, 6], 2.7946122375779088;
[2, 1, 3, 7], 2.898514786759218;
[2, 7, 6, 1], 2.898514786759218;
[3, 5, 2, 4], 2.8985147867592205;
[2, 4, 5, 7], 2.898514786759222;
[1, 3, 1, 3], 2.5534043552155152;
[2, 6, 1, 0], 2.898514786759222;
[5, 4, 1, 3], 2.8985147867592174;
[5, 0, 3, 1], 2.898514786759226;
[0, 5, 3, 1], 2.898514786759226;
[0, 6, 6, 6], 2.4015138931003457;
[2, 4, 2, 7], 2.7946122375779017;
[7, 1, 5, 7], 2.794612237577909;
[1, 7, 2, 2], 2.794612237577907;
[0, 4, 3, 4], 2.7946122375779034;
[2, 1, 0, 5], 2.898514786759219;
[6, 7, 4, 0], 2.8985147867592223;
[2, 2, 5, 0], 2.7946122375779017;
[5, 3, 7, 3], 2.7946122375778932;
[1, 0, 7, 2], 2.89851478675922;
[4, 0, 6, 3], 2.898514786759217;
[5, 4, 1, 4], 2.7946122375779066;
[0, 1, 6, 1], 2.794612237577907;
[4, 0, 7, 2], 2.898514786759223;
[3, 4, 6, 0], 2.8985147867592143;
[6, 2, 1, 7], 2.8985147867592183;
[2, 0, 6, 5], 2.898514786759218;
[5, 1, 5, 4], 2.794612237577904;
[2, 6, 4, 2], 2.7946122375779012;
[1, 0, 6, 4], 2.8985147867592134;
[0, 4, 2, 0], 2.794612237577894;
[5, 6, 0, 7], 2.898514786759219;
[0, 5, 4, 2], 2.8985147867592262;
[5, 5, 5, 5], 1.305122280803272;
[7, 6, 5, 3], 2.8985147867592214;
[7, 6, 7, 4], 2.794612237577896;
[4, 5, 0, 6], 2.8985147867592227;
[3, 1, 5, 6], 2.8985147867592196;
[6, 2, 0, 5], 2.8985147867592205;
[2, 0, 5, 2], 2.7946122375779012;
[2, 2, 1, 2], 2.4015138931003537;
[1, 6, 7, 5], 2.898514786759216;
[6, 2, 5, 3], 2.8985147867592183;
[0, 1, 7, 3], 2.8985147867592183;
[5, 7, 5, 2], 2.7946122375779012;
[6, 0, 6, 5], 2.794612237577905;
[7, 0, 6, 4], 2.8985147867592165;
[4, 5, 6, 4], 2.7946122375778986;
[5, 0, 0, 4], 2.7946122375779;
[7, 3, 2, 2], 2.7946122375779066;
[4, 1, 1, 4], 2.553404355215508;
[6, 4, 3, 1], 2.8985147867592183;
[0, 5, 2, 3], 2.8985147867592205;
[4, 1, 0, 4], 2.794612237577911;
[7, 0, 1, 6], 2.898514786759218;
[7, 1, 0, 3], 2.898514786759216;
[6, 5, 6, 7], 2.794612237577905;
[5, 7, 6, 4], 2.898514786759214;
[1, 0, 2, 6], 2.898514786759217;
[3, 2, 5, 3], 2.794612237577896;
[6, 1, 6, 5], 2.7946122375779052;
[3, 1, 5, 7], 2.898514786759222;
[4, 5, 3, 1], 2.8985147867592196;
[1, 3, 5, 4], 2.8985147867592227;
[4, 2, 1, 3], 2.89851478675922;
[7, 5, 5, 3], 2.794612237577906;
[2, 2, 7, 6], 2.7946122375778977;
[3, 7, 0, 0], 2.7946122375779026;
[0, 0, 6, 2], 2.7946122375779017;
[2, 4, 6, 3], 2.898514786759214;
[2, 2, 2, 3], 2.4015138931003452;
[4, 3, 6, 2], 2.8985147867592134;
[4, 2, 0, 2], 2.794612237577895;
[1, 7, 0, 0], 2.7946122375778977;
[7, 3, 0, 5], 2.8985147867592227;
[3, 1, 6, 6], 2.7946122375779057;
[3, 6, 7, 2], 2.8985147867592214;
[2, 4, 2, 5], 2.7946122375778923;
[7, 2, 0, 0], 2.7946122375778946;
[4, 3, 0, 4], 2.7946122375779074;
[6, 0, 7, 3], 2.898514786759218;
[3, 7, 4, 4], 2.7946122375779017;
[5, 5, 0, 0], 2.5534043552155126;
[7, 0, 7, 7], 2.401513893100349;
[7, 5, 5, 4], 2.7946122375779003;
[3, 1, 7, 7], 2.794612237577899;
[1, 4, 3, 7], 2.8985147867592254;
[5, 2, 4, 7], 2.898514786759227;
[0, 5, 3, 4], 2.8985147867592214;
[1, 2, 5, 7], 2.8985147867592165;
[2, 4, 4, 4], 2.4015138931003435;
[0, 2, 2, 1], 2.7946122375779003;
[6, 7, 6, 5], 2.794612237577908;
[5, 5, 6, 7], 2.794612237577898;
[1, 7, 1, 0], 2.7946122375779074;
[2, 0, 5, 4], 2.8985147867592236;
[3, 7, 7, 0], 2.7946122375779017;
[0, 3, 1, 4], 2.8985147867592187;
[7, 2, 4, 2], 2.7946122375779012;
[7, 5, 5, 1], 2.7946122375779026;
[7, 3, 3, 5], 2.7946122375779034;
[1, 7, 6, 0], 2.898514786759216;
[2, 0, 6, 4], 2.89851478675922;
[3, 5, 7, 2], 2.898514786759223;
[6, 6, 0, 4], 2.7946122375779;
[0, 3, 3, 7], 2.7946122375779074;
[5, 5, 7, 4], 2.794612237577892;
[4, 7, 0, 6], 2.8985147867592214;
[2, 3, 6, 7], 2.89851478675922;
[1, 2, 2, 0], 2.794612237577898;
[6, 5, 5, 7], 2.794612237577906;
[2, 3, 3, 4], 2.79461223757789;
[7, 3, 1, 6], 2.8985147867592205;
[1, 1, 1, 3], 2.401513893100343;
[5, 1, 0, 2], 2.8985147867592147;
[7, 4, 7, 7], 2.4015138931003466;
[3, 6, 4, 7], 2.8985147867592196;
[0, 7, 2, 3], 2.8985147867592143;
[7, 7, 5, 5], 2.553404355215519;
[3, 2, 0, 7], 2.8985147867592183;
[1, 0, 2, 7], 2.898514786759219;
[6, 2, 4, 1], 2.8985147867592143;
[5, 5, 7, 0], 2.794612237577904;
[7, 3, 7, 7], 2.401513893100344;
[1, 3, 3, 7], 2.7946122375779012;
[4, 2, 6, 7], 2.8985147867592174;
[5, 1, 7, 5], 2.794612237577901;
[7, 3, 5, 3], 2.7946122375778963;
[0, 1, 2, 6], 2.8985147867592223;
[0, 7, 1, 0], 2.7946122375779057;
[4, 0, 5, 4], 2.794612237577902;
[0, 4, 2, 7], 2.898514786759221;
[6, 5, 4, 1], 2.8985147867592134;
[3, 3, 6, 2], 2.7946122375779034;
[3, 1, 3, 2], 2.794612237577902;
[4, 0, 0, 4], 2.5534043552155175;
[7, 2, 0, 6], 2.8985147867592227;
[4, 2, 3, 4], 2.7946122375779003;
[7, 5, 2, 5], 2.7946122375779003;
[4, 1, 3, 2], 2.8985147867592205;
[3, 1, 1, 3], 2.5534043552155103;
[7, 5, 0, 7], 2.7946122375778977;
[4, 4, 4, 5], 2.40151389310035;
[7, 6, 1, 4], 2.8985147867592174;
[2, 0, 1, 4], 2.8985147867592227;
[2, 2, 3, 2], 2.4015138931003466;
[5, 2, 0, 5], 2.7946122375778994;
[3, 6, 3, 7], 2.7946122375779057;
[0, 1, 6, 6], 2.7946122375779026;
[7, 1, 5, 0], 2.898514786759214;
[0, 6, 2, 7], 2.8985147867592245;
[0, 6, 0, 4], 2.7946122375779088;
[5, 4, 3, 4], 2.7946122375779017;
[7, 2, 4, 1], 2.8985147867592196;
[4, 7, 1, 5], 2.898514786759217;
[4, 0, 1, 4], 2.7946122375779083;
[3, 3, 1, 4], 2.794612237577899;
[2, 6, 6, 4], 2.7946122375778897;
[0, 1, 1, 7], 2.794612237577904;
[7, 5, 5, 6], 2.794612237577902;
[3, 3, 5, 5], 2.5534043552155183;
[3, 5, 6, 5], 2.7946122375779043;
[6, 6, 4, 6], 2.401513893100348;
[2, 7, 2, 0], 2.794612237577903;
[2, 0, 0, 3], 2.7946122375779034;
[3, 1, 0, 3], 2.7946122375779034;
[2, 5, 6, 2], 2.794612237577907;
[5, 3, 2, 3], 2.7946122375778977;
[7, 2, 6, 3], 2.8985147867592187;
[0, 4, 2, 3], 2.8985147867592227;
[7, 2, 5, 1], 2.8985147867592183;
[5, 1, 1, 0], 2.794612237577899;
[6, 1, 1, 0], 2.794612237577903;
[7, 0, 0, 7], 2.553404355215525;
[2, 5, 4, 5], 2.794612237577892;
[6, 4, 5, 4], 2.794612237577907;
[2, 6, 7, 7], 2.7946122375778977;
[2, 2, 7, 0], 2.7946122375779026;
[7, 4, 0, 1], 2.8985147867592165;
[5, 6, 6, 3], 2.7946122375779043;
[2, 5, 4, 7], 2.8985147867592262;
[3, 0, 1, 4], 2.898514786759219;
[6, 4, 6, 2], 2.794612237577905;
[2, 2, 5, 7], 2.7946122375779012;
[4, 5, 6, 1], 2.898514786759211;
[4, 1, 5, 5], 2.7946122375779026;
[6, 3, 1, 1], 2.7946122375779026;
[7, 7, 1, 4], 2.794612237577901;
[1, 7, 1, 4], 2.7946122375779088;
[1, 5, 2, 0], 2.898514786759216;
[4, 1, 2, 2], 2.794612237577905;
[3, 4, 1, 4], 2.794612237577901;
[4, 2, 5, 1], 2.898514786759218;
[7, 0, 4, 6], 2.8985147867592187;
[3, 0, 6, 1], 2.898514786759219;
[7, 1, 4, 7], 2.7946122375778955;
[2, 1, 3, 4], 2.8985147867592187;
[3, 5, 3, 0], 2.7946122375778963;
[4, 2, 5, 7], 2.8985147867592227;
[1, 1, 7, 6], 2.7946122375779034;
[2, 0, 3, 0], 2.794612237577895;
[4, 3, 2, 4], 2.7946122375779066;
[6, 3, 6, 3], 2.553404355215512;
[7, 2, 6, 0], 2.8985147867592183;
[2, 1, 6, 6], 2.7946122375778955;
[2, 4, 4, 0], 2.7946122375778977;
[3, 7, 0, 7], 2.7946122375779043;
[7, 7, 1, 1], 2.5534043552155117;
[1, 2, 4, 0], 2.898514786759216;
[2, 3, 7, 7], 2.7946122375779026;
[3, 1, 6, 3], 2.794612237577907;
[6, 4, 6, 6], 2.4015138931003452;
[5, 2, 2, 2], 2.401513893100345;
[4, 3, 7, 3], 2.794612237577903;
[3, 2, 6, 1], 2.898514786759217;
[5, 5, 3, 1], 2.7946122375779066;
[6, 0, 6, 0], 2.553404355215515;
[7, 7, 5, 1], 2.7946122375779026;
[3, 6, 5, 7], 2.8985147867592205;
[3, 7, 7, 1], 2.7946122375779034;
[5, 5, 4, 0], 2.794612237577895;
[0, 4, 3, 1], 2.8985147867592227;
[4, 7, 5, 7], 2.7946122375778937;
[2, 6, 3, 6], 2.794612237577897;
[3, 6, 5, 4], 2.898514786759219;
[4, 7, 0, 2], 2.89851478675922;
[6, 3, 6, 2], 2.7946122375779074;
[4, 1, 4, 0], 2.794612237577908;
[0, 2, 7, 2], 2.794612237577897;
[4, 6, 7, 4], 2.7946122375779088;
[2, 5, 0, 1], 2.8985147867592183;
[7, 3, 6, 0], 2.8985147867592183;
[4, 6, 3, 1], 2.898514786759218;
[2, 5, 2, 4], 2.7946122375778906;
[5, 2, 4, 2], 2.7946122375779074;
[2, 5, 0, 2], 2.794612237577898;
[5, 1, 7, 2], 2.8985147867592174;
[0, 2, 3, 6], 2.8985147867592227;
[3, 7, 6, 2], 2.898514786759219;
[5, 0, 7, 4], 2.8985147867592183;
[6, 0, 2, 4], 2.8985147867592196;
[1, 2, 4, 7], 2.89851478675922;
[1, 1, 3, 4], 2.794612237577906;
[1, 6, 7, 2], 2.8985147867592165;
[4, 4, 2, 1], 2.7946122375779026;
[0, 3, 3, 5], 2.794612237577899;
[0, 6, 3, 1], 2.8985147867592267;
[1, 7, 5, 7], 2.7946122375778994;
[0, 6, 4, 0], 2.7946122375779066;
[5, 0, 4, 3], 2.8985147867592223;
[7, 3, 0, 2], 2.8985147867592196;
[2, 5, 6, 4], 2.8985147867592174;
[3, 3, 3, 7], 2.401513893100347;
[4, 4, 6, 7], 2.7946122375778977;
[5, 1, 6, 2], 2.898514786759213;
[2, 4, 3, 1], 2.8985147867592245;
[6, 3, 3, 1], 2.794612237577899;
[0, 5, 6, 4], 2.8985147867592116;
[1, 4, 4, 2], 2.7946122375779097;
[7, 0, 0, 0], 2.401513893100348;
[0, 7, 7, 1], 2.794612237577908;
[6, 1, 6, 1], 2.55340435521551;
[2, 1, 7, 4], 2.8985147867592214;
[6, 7, 7, 5], 2.794612237577899;
[2, 4, 3, 6], 2.898514786759219;
[2, 6, 5, 7], 2.8985147867592174;
[3, 7, 2, 0], 2.8985147867592174;
[1, 5, 2, 2], 2.7946122375779066;
[0, 1, 4, 5], 2.898514786759217;
[7, 6, 3, 1], 2.8985147867592223;
[2, 3, 3, 1], 2.794612237577905;
[3, 4, 2, 6], 2.8985147867592187;
[2, 5, 1, 5], 2.7946122375778986;
[5, 3, 7, 5], 2.7946122375778972;
[2, 0, 2, 7], 2.7946122375778994;
[3, 2, 6, 5], 2.898514786759219;
[3, 4, 0, 4], 2.7946122375778994;
[6, 7, 0, 7], 2.7946122375778986;
[4, 1, 2, 4], 2.7946122375779097;
[4, 7, 7, 7], 2.4015138931003555;
[6, 2, 2, 3], 2.7946122375779043;
[3, 1, 5, 3], 2.794612237577901;
[7, 4, 4, 1], 2.7946122375779034;
[6, 0, 6, 6], 2.4015138931003452;
[4, 7, 1, 7], 2.7946122375778977;
[6, 1, 7, 6], 2.7946122375778986;
[3, 0, 2, 7], 2.8985147867592165;
[6, 2, 7, 4], 2.8985147867592143;
[0, 2, 6, 7], 2.898514786759217;
[4, 6, 4, 7], 2.794612237577904;
[6, 0, 3, 2], 2.8985147867592187;
[7, 0, 1, 4], 2.898514786759216;
[7, 3, 5, 0], 2.8985147867592183;
[1, 4, 1, 4], 2.553404355215508;
[1, 6, 5, 1], 2.794612237577908;
[5, 5, 5, 7], 2.401513893100345;
[1, 0, 7, 1], 2.7946122375779003;
[5, 4, 6, 5], 2.7946122375779;
[4, 4, 7, 1], 2.7946122375778986;
[3, 0, 0, 0], 2.401513893100344;
[0, 5, 3, 5], 2.7946122375779017;
[5, 1, 0, 4], 2.898514786759214;
[3, 5, 4, 6], 2.8985147867592196;
[2, 3, 0, 2], 2.794612237577903;
[7, 3, 4, 5], 2.8985147867592245;
[2, 6, 1, 4], 2.898514786759222;
[0, 3, 2, 7], 2.8985147867592183;
[1, 6, 2, 4], 2.8985147867592165;
[7, 2, 3, 6], 2.898514786759218;
[2, 0, 2, 3], 2.7946122375779026;
